transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
2437,984,5.494676367,Online,Clothing,DE,21,0.02986240348,0.05497737867,0
8466,841,121.6896703,ATM,Grocery,US,19,0.2425562264,0.04211485959,0
6296,180,110.0419869,POS,Travel,US,11,0.1634097394,0.09141978141,0
2846,899,31.50071138,Online,Food,DE,23,0.116490239,0.1983066305,0
157,11,190.4533374,Online,Electronics,FR,12,0.1264192576,0.2703252905,0
3133,127,180.2263964,POS,Travel,TR,9,0.2150339794,0.2205749239,0
7506,92,131.6831011,ATM,Grocery,UK,7,0.1405363293,0.2105309146,0
4251,883,53.30040202,QR,Clothing,UK,10,0.1171855433,0.1818023643,0
1340,5,136.208362,ATM,Clothing,US,10,0.05857358032,0.142139031,0
3766,537,84.48789709,ATM,Travel,US,17,0.2482835516,0.2637126483,0
4038,486,131.3696037,POS,Grocery,UK,19,0.2786562636,0.08646203879,0
4004,616,69.15757045,POS,Grocery,DE,20,0.2433257115,0.001099680173,0
5392,916,100.0236017,QR,Grocery,UK,21,0.2063178192,0.03322300104,0
4095,869,48.2615111,QR,Clothing,UK,16,0.1547582938,0.1295117393,0
7616,165,148.2567062,ATM,Travel,US,10,0.1587531673,0.2331392367,0
6940,72,43.52500186,ATM,Travel,UK,11,0.1149780363,0.107531737,0
9362,955,95.29938779,ATM,Clothing,DE,10,0.02757473333,0.1539434202,0
3489,186,130.3683543,QR,Electronics,FR,7,0.2407736036,0.2897603311,0
7802,791,101.2410277,ATM,Food,TR,21,0.08083777733,0.1270142919,0
1628,527,158.1003852,ATM,Food,FR,12,0.2727979632,0.1171973808,0
2205,473,49.59350216,ATM,Clothing,FR,15,0.03432926534,0.1464259593,0
2310,226,89.87385013,POS,Grocery,US,23,0.1019448942,0.2039499771,0
7280,366,147.7289791,Online,Electronics,UK,11,0.03789995399,0.1824537673,0
7273,6,70.76747023,QR,Travel,US,6,0.1990705921,0.2700040461,0
1379,619,153.0543314,Online,Travel,TR,6,0.07871462826,0.1150051027,0
8454,146,175.6182899,ATM,Food,UK,13,0.1896366413,0.2565613314,0
869,417,44.42473096,POS,Grocery,UK,10,0.05013671522,0.01212190269,0
2674,782,134.2421097,POS,Food,DE,6,0.1566746194,0.2267062186,0
7262,510,103.7694235,POS,Grocery,FR,17,0.002992523948,0.2062402724,0
4862,277,84.69772675,POS,Travel,UK,12,0.04665866576,0.1041401361,0
4182,463,53.74846764,Online,Clothing,DE,17,0.1135812419,0.09436262363,0
5039,585,39.53756228,QR,Food,US,14,0.1486767537,0.2267979534,0
4805,921,111.1401051,POS,Food,US,14,0.247734779,0.0546690426,0
6616,424,1,Online,Clothing,FR,20,0.1917702828,0.1041110293,0
802,381,103.0514292,ATM,Electronics,TR,9,0.05630230937,0.2738099391,0
4979,252,144.2062161,ATM,Grocery,DE,13,0.1314691695,0.1886551551,0
5868,710,74.03293446,Online,Electronics,UK,20,0.2056963156,0.2354408312,0
5993,704,137.0549614,Online,Electronics,US,16,0.1702137602,0.004213879595,0
9895,624,2110.3836,ATM,Food,US,1,0.7716231872,0.8689048216,1
4770,829,82.22541685,ATM,Electronics,DE,12,0.1649447762,0.02295083706,0
433,979,154.6561488,POS,Clothing,TR,23,0.1984668425,0.2468023815,0
3515,454,177.2836863,QR,Clothing,UK,16,0.0398972827,0.1645752311,0
2091,37,87.98495974,ATM,Travel,DE,13,0.167705529,0.2455644853,0
4460,401,180.7745972,QR,Grocery,UK,22,0.1736285613,0.006435273573,0
3856,679,128.1419998,POS,Travel,TR,16,0.05234662473,0.06382690021,0
3502,541,130.6320471,QR,Travel,UK,12,0.08129695485,0.2976194713,0
5540,210,1,POS,Food,FR,7,0.2797939415,0.07785827371,0
6133,946,103.9535134,POS,Grocery,DE,14,0.1363062142,0.05694950955,0
8060,183,62.83818166,Online,Electronics,UK,17,0.2603628068,0.1900168881,0
1877,42,99.69757407,QR,Food,TR,7,0.2529627868,0.2816363379,0
3425,245,81.34297619,POS,Clothing,US,16,0.09941246562,0.1095289906,0
3378,74,125.4523069,ATM,Electronics,US,12,0.1352303622,0.01773359391,0
8014,185,1,ATM,Grocery,FR,16,0.1904186169,0.03017746681,0
1829,13,42.79267615,POS,Food,FR,11,0.2358089872,0.1826481319,0
42,647,154.1176937,POS,Food,US,6,0.02696887716,0.1278112962,0
8341,105,192.8163857,QR,Electronics,FR,9,0.02908968725,0.1062753728,0
8279,782,156.7523281,POS,Clothing,US,22,0.2703766396,0.2570010474,0
4509,888,128.034033,Online,Grocery,DE,13,0.2327198571,0.1130488295,0
4310,984,71.04691993,POS,Food,DE,6,0.1484232893,0.2954777807,0
9966,339,22.16842906,Online,Travel,US,5,0.8711477201,0.9401450552,1
2815,502,36.26943543,Online,Electronics,US,17,0.07323631924,0.125081911,0
9064,509,119.3158484,ATM,Electronics,FR,18,0.2156694731,0.2485201847,0
7443,404,95.22959091,ATM,Clothing,UK,8,0.213151573,0.2592000161,0
5610,794,95.11925606,Online,Clothing,US,7,0.0487820557,0.02667747697,0
7190,282,48.61984284,QR,Travel,US,6,0.2540033085,0.2298431702,0
2132,52,102.9956619,Online,Food,TR,17,0.07198673845,0.192985985,0
1229,389,162.6247865,ATM,Clothing,UK,10,0.2907501175,0.04286790666,0
5048,790,97.00502378,POS,Food,TR,23,0.1482320996,0.05544852487,0
5513,322,139.1066507,QR,Electronics,UK,6,0.1203172682,0.1275591398,0
5397,402,111.8940385,Online,Food,DE,19,0.2932902376,0.09594108639,0
655,692,137.7031064,ATM,Grocery,FR,22,0.2925334539,0.24638341,0
518,492,79.9014514,Online,Food,UK,11,0.2870538442,0.1572381811,0
5314,855,137.9072445,POS,Grocery,DE,11,0.2619503408,0.225240612,0
778,341,126.084563,POS,Clothing,DE,10,0.06181332921,0.1201510466,0
9378,177,1,Online,Clothing,UK,14,0.1512936428,0.2803160091,0
5286,62,170.8486987,QR,Electronics,UK,16,0.2839231603,0.1197742926,0
5067,225,1,POS,Electronics,DE,14,0.07654779485,0.198584192,0
3405,797,79.34385571,POS,Travel,UK,8,0.04215540445,0.2208708197,0
3583,880,131.0041841,POS,Electronics,DE,16,0.1506328311,0.1044964637,0
8447,52,98.01789611,Online,Grocery,TR,11,0.04014290725,0.247832923,0
5485,823,59.43107496,Online,Electronics,US,10,0.2798088199,0.08422429196,0
6979,689,162.2051258,ATM,Electronics,UK,19,0.1879048869,0.04663235023,0
6683,964,169.1578585,Online,Grocery,FR,12,0.0800034536,0.01516246772,0
9587,740,1343.714808,Online,Travel,US,20,0.8565535052,0.7027233702,1
9474,661,119.4292645,POS,Food,UK,23,0.2793481095,0.04581830109,0
5563,757,26.51869744,QR,Grocery,UK,17,0.05587149009,0.2368290295,0
6809,340,103.6036696,Online,Grocery,DE,6,0.04619845236,0.247476858,0
9069,435,35.97920983,QR,Food,DE,10,0.0442431964,0.2882148002,0
3459,729,78.86709857,ATM,Electronics,UK,18,0.1027842326,0.2867196672,0
8706,254,186.055162,QR,Food,UK,14,0.004181962673,0.2871476035,0
1421,480,99.56325121,POS,Travel,UK,18,0.03319441276,0.1099041646,0
156,465,100.125115,QR,Food,TR,8,0.2081599233,0.06064263082,0
1772,461,97.87579387,QR,Clothing,TR,8,0.1196340561,0.1291858124,0
7272,408,7.438071192,QR,Clothing,TR,8,0.09261720851,0.1016455288,0
3310,923,97.89247342,ATM,Food,US,19,0.0001628106746,0.1695361559,0
1017,403,94.43535462,QR,Clothing,FR,16,0.1607355695,0.1422401259,0
3411,413,64.38553571,QR,Travel,UK,15,0.0108001836,0.2351792784,0
7929,484,106.8097931,Online,Clothing,TR,14,0.2782821866,0.02097518793,0
1370,918,98.89568425,ATM,Travel,TR,6,0.03172981112,0.067511794,0
1889,93,182.6374478,Online,Clothing,US,14,0.06582863473,0.1877557584,0
9528,702,4603.116689,QR,Grocery,US,9,0.7485760842,0.7408068171,1
4642,113,100.0771984,Online,Clothing,UK,14,0.1111057742,0.2916897718,0
5832,885,49.68561231,POS,Grocery,DE,22,0.2383069414,0.2154226729,0
2584,752,122.1645463,ATM,Travel,TR,16,0.1556451112,0.2859267426,0
9481,427,115.1878975,Online,Grocery,FR,6,0.2536303842,0.1101916572,0
8409,19,52.46045407,Online,Clothing,DE,15,0.2406078872,0.280818731,0
1304,68,96.74497306,ATM,Electronics,DE,6,0.0240834527,0.2684658641,0
7266,485,95.94690691,ATM,Travel,TR,10,0.1632961683,0.1154117967,0
5841,522,82.84029759,QR,Grocery,DE,18,0.01805869985,0.1607387206,0
2737,400,95.74574172,POS,Grocery,DE,14,0.1793859571,0.07922377196,0
9043,776,141.2303646,ATM,Travel,FR,14,0.2031383412,0.02757249884,0
3128,868,176.1219455,QR,Clothing,FR,22,0.1840011292,0.0110036116,0
7590,809,46.42903041,Online,Grocery,UK,8,0.07411679301,0.07105236731,0
8284,505,123.7067401,POS,Travel,DE,18,0.07242551362,0.1016708587,0
6574,71,19.12551104,QR,Grocery,FR,14,0.04790488402,0.1789491132,0
5626,102,120.1636139,Online,Electronics,US,21,0.27932505,0.2415269985,0
9145,98,66.54286247,ATM,Travel,DE,21,0.2360431035,0.2762771835,0
808,550,175.7357306,QR,Food,FR,8,0.2760873951,0.1849601547,0
1584,367,142.2925592,POS,Travel,DE,23,0.2001467836,0.01525336066,0
3100,787,106.579648,QR,Electronics,UK,19,0.1164089466,0.2180199029,0
2510,987,51.54246336,QR,Travel,FR,12,0.01648489048,0.2260459124,0
9443,630,66.80552472,POS,Electronics,DE,23,0.2905634,0.2554305965,0
6332,98,67.96356937,POS,Electronics,US,6,0.1036791491,0.002799543866,0
2046,144,138.1719091,ATM,Clothing,TR,22,0.1152218458,0.2043799226,0
2296,406,3.653185588,QR,Grocery,FR,23,0.04687259466,0.2435838288,0
7306,233,63.5517089,QR,Clothing,UK,13,0.004046101332,0.2535474125,0
205,910,148.3972757,ATM,Food,UK,11,0.06805373634,0.2335254395,0
216,400,107.5615536,ATM,Travel,FR,16,0.06600204442,0.1089474404,0
5740,578,26.38713183,ATM,Clothing,DE,11,0.02471058438,0.03065607276,0
1084,133,184.5917419,QR,Food,FR,14,0.2210411763,0.02790977276,0
1322,310,91.44218066,QR,Food,FR,12,0.2735920109,0.02680957896,0
4664,343,55.23077289,Online,Clothing,US,8,0.1927272157,0.1558339082,0
1670,991,118.4092518,POS,Electronics,TR,18,0.2277528891,0.08850592931,0
308,355,89.84096317,POS,Food,TR,23,0.1806423359,0.08593861305,0
5615,320,79.4871982,POS,Travel,FR,14,0.1691446815,0.2567928243,0
493,14,60.68479734,ATM,Electronics,TR,22,0.04255948553,0.03821127222,0
230,724,164.7913536,POS,Electronics,TR,6,0.2487631863,0.2956616357,0
718,614,22.30534978,Online,Clothing,US,16,0.1151370908,0.003969650586,0
2382,471,101.973029,QR,Electronics,DE,15,0.1283316286,0.1846894962,0
6919,278,22.88349012,QR,Travel,UK,18,0.1255719815,0.0910049237,0
7007,942,13.25121515,POS,Grocery,FR,23,0.2685862739,0.1413721391,0
8216,712,175.3292423,Online,Travel,UK,21,0.05812285256,0.2378915352,0
5183,576,137.2264804,Online,Travel,US,10,0.1659780881,0.1768875274,0
1480,667,87.08556683,ATM,Clothing,TR,23,0.03779020416,0.05167872781,0
9958,894,132.4883479,Online,Clothing,NG,8,0.9444376554,0.931043746,1
540,698,145.3999578,ATM,Grocery,FR,16,0.02336239184,0.1248729444,0
5105,250,140.6685511,Online,Clothing,DE,7,0.2428793222,0.03280113154,0
7938,227,145.7832348,POS,Travel,DE,6,0.1899049875,0.01827711275,0
3476,810,83.42994482,QR,Clothing,FR,18,0.2867455312,0.235092853,0
2181,937,102.7628049,Online,Travel,FR,13,0.2752054734,0.09864200194,0
5783,295,124.206396,ATM,Grocery,DE,22,0.09542708859,0.1547695962,0
4615,955,186.9495905,POS,Food,FR,19,0.252649101,0.1383947125,0
3522,89,102.2814665,ATM,Travel,DE,20,0.2499089896,0.0573715707,0
3059,792,87.13445669,POS,Grocery,DE,15,0.13566419,0.2396752046,0
3677,265,1.144341027,Online,Travel,UK,7,0.2570480406,0.01387691995,0
3374,952,131.131352,Online,Travel,DE,6,0.1230951041,0.2392215449,0
7894,480,113.9004642,Online,Grocery,US,21,0.1414172053,0.270820148,0
3052,897,108.7854471,POS,Travel,TR,7,0.1038067553,0.05183848032,0
8408,970,127.8735264,POS,Food,TR,13,0.2627963554,0.163996721,0
389,719,6.925777472,POS,Clothing,US,14,0.1138859203,0.1699689437,0
3312,19,122.1992911,ATM,Clothing,FR,23,0.08076344498,0.1600317821,0
8784,56,79.36549202,POS,Clothing,DE,11,0.1233770561,0.03631310992,0
4096,611,84.07591006,POS,Food,FR,7,0.1205921961,0.2151941219,0
1099,412,67.96575033,QR,Grocery,FR,20,0.1762452099,0.1935018774,0
5145,281,1,Online,Electronics,DE,23,0.2509766828,0.04531588782,0
8849,228,140.741269,QR,Food,DE,15,0.151308167,0.2053946529,0
4304,934,149.1867756,Online,Grocery,FR,14,0.1090157638,0.07168795678,0
8286,319,31.05417256,ATM,Food,DE,22,0.152379509,0.2397820198,0
9071,224,26.86830236,Online,Electronics,TR,17,0.1943774225,0.1088031431,0
6817,385,107.9543263,QR,Clothing,DE,18,0.01783853764,0.1717300005,0
9583,808,10,POS,Travel,TR,19,0.7288061766,0.7491614155,1
7221,674,81.39327293,POS,Travel,US,6,0.08945878423,0.1608846854,0
9475,374,187.31461,QR,Electronics,US,23,0.2952061287,0.1085729481,0
4359,227,100.9517088,QR,Food,DE,11,0.1154855612,0.195504055,0
2047,64,158.7094083,QR,Electronics,DE,18,0.1106924474,0.2940135665,0
3057,677,133.8052465,QR,Clothing,UK,8,0.2448808408,0.04312565677,0
8779,970,132.7114753,QR,Food,US,6,0.2470378369,0.001430302121,0
3812,527,91.91600364,POS,Grocery,DE,15,0.1045534992,0.03417804008,0
943,659,48.72681627,ATM,Food,FR,20,0.2788281343,0.1999542185,0
8098,83,191.690193,Online,Clothing,US,14,0.1325637634,0.1357404412,0
822,31,101.7190911,POS,Clothing,UK,19,0.03009071726,0.1565691604,0
9231,186,108.35583,POS,Grocery,DE,23,0.2716349279,0.1934154203,0
3064,297,183.8529588,Online,Electronics,UK,17,0.07504491053,0.2694598441,0
8984,104,17.41582558,ATM,Food,FR,21,0.08946210793,0.0950987838,0
8734,87,161.1556473,POS,Grocery,UK,21,0.09058701602,0.264108695,0
1776,991,87.12956964,POS,Clothing,US,18,0.2978934315,0.0005878017195,0
8025,664,115.5676192,Online,Food,TR,22,0.1522050284,0.2642080973,0
4552,409,68.58345827,QR,Food,UK,21,0.08773109132,0.2592806158,0
7913,820,126.6682354,POS,Food,US,10,0.2607893073,0.001145993559,0
5542,902,180.9189238,ATM,Travel,UK,15,0.1388438113,0.1682852022,0
6581,281,84.22299686,Online,Electronics,UK,19,0.04034957328,0.1929487139,0
162,849,114.6475917,ATM,Electronics,FR,9,0.08463131659,0.2932872542,0
8442,583,140.316601,Online,Electronics,FR,12,0.1163944169,0.2558180561,0
8847,605,103.9638458,QR,Food,DE,9,0.1362522213,0.05020428206,0
7986,155,58.38250427,ATM,Travel,DE,8,0.1706826122,0.2027686931,0
6645,232,114.701248,QR,Grocery,UK,19,0.1751975217,0.2308615757,0
8128,381,73.12079724,ATM,Grocery,UK,16,0.1087180699,0.1831629877,0
7720,157,72.17576149,POS,Electronics,DE,13,0.1917461504,0.207036834,0
5530,370,77.31578652,QR,Grocery,FR,17,0.1724667969,0.05594419061,0
4667,119,77.5520092,POS,Food,DE,21,0.202073103,0.09419851413,0
4495,491,69.94949397,POS,Electronics,US,20,0.2249586163,0.287665569,0
2762,315,162.9590661,ATM,Clothing,US,23,0.1610030365,0.06507263312,0
8332,818,146.4081417,ATM,Travel,UK,6,0.2572246187,0.2042878307,0
9666,554,1513.834351,QR,Food,UK,19,0.9650234083,0.9714807314,1
7597,135,9.779613875,QR,Clothing,FR,21,0.1403961896,0.2144395683,0
5679,403,154.5258837,ATM,Electronics,TR,13,0.04351085755,0.2864668349,0
6444,252,137.826595,Online,Travel,TR,18,0.03118405706,0.04785546586,0
242,792,188.3025152,QR,Electronics,US,18,0.04549856362,0.0795315614,0
5768,515,136.9199225,Online,Grocery,FR,11,0.2064746715,0.2051034516,0
8061,663,146.6996112,ATM,Clothing,DE,10,0.2609498605,0.2518364081,0
6739,322,75.03143978,Online,Clothing,DE,7,0.002240769542,0.1751976699,0
1353,975,176.5821233,POS,Food,FR,8,0.1245981611,0.07360564162,0
8147,335,78.8026169,ATM,Clothing,UK,20,0.1902431372,0.2363762235,0
877,339,108.9557006,Online,Electronics,FR,10,0.2084571676,0.1650961424,0
5321,560,192.8421831,Online,Food,TR,18,0.2509572183,0.04272080604,0
9806,374,3842.81369,ATM,Electronics,UK,13,0.8048819544,0.7542479417,1
276,897,101.6861551,POS,Food,UK,19,0.07809265632,0.2370398423,0
3990,260,161.085407,QR,Clothing,DE,21,0.2264682293,0.1317356568,0
9818,215,10,QR,Travel,DE,4,0.9035449815,0.8505457206,1
6839,993,175.2619345,ATM,Travel,TR,20,0.100751929,0.1052753578,0
3220,796,187.5567799,POS,Travel,UK,8,0.193525306,0.1801294454,0
9622,596,1034.938212,ATM,Clothing,UK,5,0.7030317407,0.9405241763,1
9237,885,115.5488173,POS,Clothing,FR,22,0.2425583129,0.2282351695,0
1894,944,43.42971949,QR,Clothing,FR,19,0.1528704984,0.04210607123,0
1199,527,96.93853124,Online,Food,FR,23,0.05218304727,0.006734716713,0
8433,129,142.5941705,QR,Electronics,UK,15,0.06422271918,0.2034708857,0
9658,15,1074.597536,Online,Clothing,NG,7,0.9969873088,0.7591640551,1
2932,829,127.3284581,POS,Grocery,DE,15,0.08788461482,0.2382924638,0
62,990,17.41952016,QR,Travel,DE,10,0.0722711132,0.1858354751,0
976,282,87.51529138,QR,Food,TR,12,0.1626325085,0.2520724292,0
4414,520,83.0796389,QR,Grocery,US,8,0.1206005151,0.2165219136,0
4302,131,22.92609475,ATM,Clothing,TR,15,0.2115150679,0.2131587638,0
5664,157,139.4035201,QR,Grocery,FR,7,0.2510807414,0.1526407534,0
7278,875,222.6430811,ATM,Clothing,DE,16,0.02078421957,0.1565480203,0
5978,202,167.8794105,Online,Clothing,FR,14,0.1734154092,0.09153152801,0
2776,174,84.13254163,POS,Electronics,TR,18,0.2960177128,0.09832625802,0
8274,41,62.31228297,QR,Grocery,FR,19,0.2946708996,0.1448275517,0
9572,57,567.6843302,POS,Grocery,NG,4,0.774067037,0.8564688229,1
7041,627,40.61965662,POS,Grocery,US,21,0.1524693335,0.1458090566,0
4934,779,1,ATM,Clothing,TR,20,0.04673676371,0.08549677606,0
9479,667,123.2278451,QR,Grocery,FR,17,0.08178400832,0.04095375586,0
534,579,70.01681728,POS,Electronics,UK,17,0.2675510327,0.2615785851,0
3282,786,103.5809196,Online,Clothing,TR,21,0.02544985702,0.178913951,0
7429,272,116.088178,POS,Electronics,UK,12,0.2920812729,0.13664486,0
9287,629,161.6323752,ATM,Travel,FR,9,0.2312379178,0.1080252889,0
4906,266,106.6620027,Online,Electronics,UK,9,0.05093914159,0.1536519249,0
591,43,81.79468893,ATM,Food,DE,19,0.07974265019,0.06537092776,0
8514,524,72.35475308,POS,Clothing,US,11,0.2789993142,0.1356522348,0
2042,111,65.66703954,ATM,Grocery,TR,10,0.1359034535,0.05701328677,0
8150,320,27.99394355,ATM,Food,FR,15,0.216362705,0.07320672541,0
2297,567,25.91163887,QR,Food,US,13,0.1586485987,0.00307815457,0
2439,432,72.6607922,Online,Grocery,DE,20,0.1664624055,0.2903437821,0
4313,659,43.90595168,Online,Grocery,FR,7,0.09883415329,0.2099301351,0
2249,470,163.6248272,Online,Clothing,TR,22,0.01598399864,0.04751282182,0
9878,567,3541.402578,Online,Clothing,TR,17,0.7238617664,0.7871765399,1
916,314,112.7157813,QR,Grocery,US,11,0.1989627166,0.2866121934,0
9967,728,3856.707129,QR,Electronics,US,4,0.8442207147,0.8080028041,1
1559,618,1,Online,Food,US,11,0.06600651103,0.0273177123,0
8700,288,112.5693019,Online,Grocery,UK,23,0.09576095461,0.1532245809,0
2131,219,95.66388754,Online,Clothing,FR,22,0.2362056062,0.138218707,0
2110,848,134.5127965,Online,Electronics,US,10,0.1146280889,0.04937668593,0
2981,440,75.46039872,QR,Food,TR,19,0.2926813621,0.02912692076,0
6670,402,95.19543904,QR,Grocery,DE,20,0.1250744032,0.2054612701,0
5037,297,86.54503407,ATM,Clothing,TR,16,0.1161108602,0.06253960445,0
1804,275,67.96838849,POS,Clothing,US,17,0.05446463746,0.1095750824,0
5564,762,44.79533444,Online,Food,US,10,0.05094229622,0.03653166606,0
2337,217,49.75120425,POS,Clothing,DE,23,0.05331816569,0.03555587137,0
6590,864,77.82377926,Online,Travel,TR,8,0.1152960329,0.178564601,0
8608,686,145.1866392,POS,Electronics,TR,16,0.1098438991,0.07492906947,0
4256,445,201.8436086,Online,Grocery,US,20,0.1703757032,0.1862431649,0
9611,63,3079.544746,ATM,Electronics,TR,8,0.85346723,0.830715962,1
9977,112,1665.529692,POS,Travel,US,8,0.7994725916,0.982315851,1
9888,278,1853.09676,Online,Clothing,DE,11,0.9739420506,0.727396732,1
8380,656,67.4913864,Online,Clothing,FR,23,0.05386954211,0.07564026389,0
723,474,121.2566623,QR,Grocery,DE,8,0.1334978364,0.2921918956,0
7379,551,159.3171618,ATM,Travel,UK,11,0.1702518385,0.1360465649,0
8632,72,89.45958377,ATM,Travel,TR,16,0.2209764023,0.1532086287,0
496,121,92.39545569,Online,Food,FR,17,0.08586172242,0.137597358,0
807,739,92.88757857,POS,Clothing,US,8,0.05740084933,0.2278477131,0
4464,293,53.6537957,POS,Grocery,DE,13,0.2660079855,0.04413642997,0
9330,382,75.73243446,ATM,Food,US,22,0.1655215862,0.2201760093,0
7712,642,137.5560595,QR,Clothing,UK,17,0.297638039,0.2508333382,0
9724,613,1597.295574,QR,Food,US,7,0.9925048728,0.7506675671,1
2593,816,183.0495952,Online,Travel,TR,13,0.2250649276,0.1945580609,0
5838,887,50.25845043,ATM,Clothing,DE,23,0.07037207506,0.1957204896,0
4793,333,136.996038,POS,Food,TR,10,0.1388097292,0.2462886624,0
6823,322,126.8835059,QR,Travel,FR,6,0.01596715036,0.2562872573,0
2352,82,59.59056709,Online,Travel,US,7,0.1469198555,0.1573441684,0
8836,639,46.20670373,QR,Electronics,UK,18,0.2647885432,0.1274175757,0
9449,738,82.77566175,POS,Electronics,DE,7,0.2221072957,0.07133891154,0
5981,20,112.594018,Online,Travel,TR,10,0.1262744652,0.198866168,0
2729,623,15.49018912,QR,Food,TR,16,0.2431127002,0.07459562543,0
3628,122,67.22969802,POS,Electronics,TR,14,0.05639022178,0.0217427236,0
5281,308,143.2270335,Online,Food,DE,18,0.2893808933,0.1431143082,0
4261,348,83.29553965,QR,Clothing,FR,14,0.2174988777,0.03258139372,0
4659,426,1.505160328,QR,Electronics,US,7,0.1459152607,0.2786077261,0
5628,853,112.2350213,Online,Grocery,US,20,0.08452520197,0.07328392039,0
934,957,64.32628409,Online,Clothing,DE,8,0.0104317727,0.2093240645,0
665,403,121.5649907,QR,Food,DE,12,0.1055971027,0.06280541749,0
6608,645,102.0781396,QR,Travel,FR,18,0.1403074479,0.2731360854,0
8578,209,1,Online,Electronics,TR,16,0.2136311941,0.2950399862,0
553,977,107.0577707,POS,Grocery,FR,8,0.2575196293,0.1417418393,0
3124,916,106.8295759,POS,Electronics,FR,21,0.2364227038,0.02887043579,0
4494,527,74.49567116,Online,Grocery,US,17,0.1252998191,0.03538762407,0
3835,874,67.02521458,POS,Food,UK,14,0.1733715025,0.1598007336,0
4007,495,112.3365226,QR,Food,UK,10,0.2666149268,0.1450844129,0
1430,353,120.1957791,POS,Electronics,TR,7,0.1694730368,0.07036238515,0
1022,713,99.63637025,QR,Food,TR,14,0.1929334314,0.07920576386,0
9072,411,114.6938106,Online,Clothing,US,13,0.1193446791,0.1898757114,0
5498,942,76.59137422,Online,Clothing,DE,7,0.09994742581,0.2745506044,0
9889,767,10,Online,Grocery,US,16,0.7727458303,0.9624934763,1
9664,427,2983.889201,ATM,Travel,NG,4,0.7027946499,0.7897428578,1
9185,471,111.0106593,ATM,Electronics,UK,8,0.08701168262,0.2934494213,0
292,904,82.76112773,ATM,Food,US,12,0.1597341642,0.01937854795,0
6059,207,140.1530244,ATM,Food,FR,12,0.03705796744,0.09441858112,0
6612,105,35.74392507,Online,Travel,FR,21,0.03415400091,0.08965873775,0
1897,803,132.5932426,Online,Clothing,TR,9,0.1875434174,0.04734730279,0
9814,854,10,POS,Clothing,US,9,0.9928075257,0.8272431384,1
9614,200,1535.111248,ATM,Travel,FR,15,0.732247712,0.8497187392,1
8932,214,132.1403994,POS,Food,DE,16,0.1583491687,0.009922942624,0
2920,783,173.6068914,Online,Grocery,DE,8,0.2783391256,0.1275967054,0
306,437,123.1131232,QR,Grocery,US,23,0.1825140599,0.04790067883,0
5524,980,86.11906504,ATM,Food,TR,10,0.1049103021,0.1988176564,0
5207,615,1,Online,Food,US,13,0.1453217675,0.2297540443,0
1328,547,76.75369128,ATM,Clothing,TR,10,0.2172206015,0.01863791532,0
5627,891,125.5160206,Online,Clothing,UK,16,0.06262094319,0.01482831581,0
231,916,128.3212514,QR,Electronics,UK,7,0.1016041873,0.2777783009,0
8534,961,190.2127569,QR,Travel,TR,19,0.1318681781,0.2000666554,0
7207,555,223.6499963,POS,Grocery,TR,20,0.07390541329,0.08106349444,0
3385,347,214.0951458,Online,Food,TR,17,0.08090302614,0.2874974097,0
8162,41,132.4971509,ATM,Electronics,US,21,0.06071893699,0.1721276602,0
1135,45,92.95370381,ATM,Travel,DE,23,0.1691790615,0.02410114706,0
6828,12,199.0800701,POS,Food,UK,12,0.2302842774,0.1849086329,0
544,138,9.591103873,ATM,Food,TR,21,0.1703212342,0.1817970194,0
682,579,128.4092002,Online,Clothing,UK,16,0.2916157514,0.274132703,0
9188,559,116.5200556,ATM,Grocery,US,20,0.2299367978,0.2731930821,0
6007,50,49.09186073,QR,Clothing,DE,17,0.1800759807,0.07691742589,0
9924,168,1772.440176,Online,Clothing,NG,4,0.9637341983,0.899179417,1
1814,708,83.96268057,QR,Grocery,US,17,0.1291940114,0.289711121,0
8856,10,126.5154968,QR,Travel,UK,7,0.001905653162,0.1780701686,0
5093,524,41.4292804,QR,Food,FR,6,0.05871993625,0.04974106707,0
5412,427,102.6520392,QR,Travel,DE,20,0.1691449023,0.001292397869,0
7052,915,144.0187712,ATM,Grocery,DE,9,0.07878557707,0.2534380296,0
4274,346,41.12570132,QR,Grocery,US,7,0.2911149117,0.2428825744,0
6272,797,78.99385114,QR,Electronics,TR,11,0.1552636882,0.1766793127,0
9692,573,10,Online,Travel,UK,14,0.970426779,0.8564787891,1
5169,361,118.915528,ATM,Food,US,12,0.1171715248,0.2622455184,0
4523,15,143.6697768,POS,Electronics,TR,14,0.248602128,0.03533068235,0
9972,561,1144.00393,POS,Clothing,UK,19,0.8305861112,0.7922752761,1
4105,690,50.4113677,ATM,Electronics,DE,6,0.2087524702,0.2408754717,0
7238,899,92.70238637,QR,Clothing,TR,16,0.2179700851,0.08812257164,0
741,535,45.50782075,ATM,Clothing,US,7,0.2075191107,0.2660837761,0
7903,717,203.5126542,POS,Food,US,10,0.1098915212,0.2223817944,0
2694,657,151.6814601,QR,Electronics,UK,14,0.2131709312,0.2824709981,0
2557,610,120.6242231,QR,Travel,UK,11,0.08183266176,0.1809966543,0
6196,822,24.79845049,ATM,Grocery,FR,23,0.05030910671,0.1442688447,0
849,803,109.2208285,QR,Grocery,FR,20,0.008368932332,0.05755963848,0
7984,461,65.370714,QR,Grocery,US,6,0.1128901218,0.2328234621,0
